user_id,watch_ratio,weekly_minutes,login_days_7d,sessions_7d,assignment_submit_rate,quiz_avg,forum_posts_30d,device_main,signup_channel,paid,signup_date,last_active_date,completed
U643759,0.6623001747901525,31.382135201133124,0,12,0.8085466049382621,64.10816895368086,1,mobile,search,N,2025-02-23,2025-05-05,0
U309312,0.4548635392360514,159.86642885934324,7,9,0.5828986968629049,76.88559203353294,1,mobile,ad,1,2025-07-18,2025-08-05,1
U404412,0.37422531375433205,277.88598511071484,4,11,0.058895592126841464,81.8337702400492,1,mobile,sns,1,2025-03-12,2025-03-28,0
U430760,0.2143985984102115,94.64595448546638,6,11,0.3935583784650513,64.45702372325306,0,PC,ad,1,2025-05-15,2025-10-23,0
U554547,0.5598462819011102,93.89675947348435,2,5,0.7706344290889973,74.1248123434724,0,mobile,sns,0,2025-07-09,2025-11-26,1
U429752,0.6283695327983245,184.2477000833724,6,10,0.3120954463718214,68.02489250355933,1,mobile,sns,,2025-01-19,2025-03-26,0
U763249,0.5383764630826755,164.8617415307941,2,13,0.09089408384835364,82.18990239120832,0,MOBILE,sns,0,2025-06-03,2025-07-21,0
U394745,0.5084348447788918,125.61675125808841,7,10,0.7276462994330699,79.27179010831851,2,mobile,sns,0,2025-04-24,2025-07-06,1
U490506,0.38566085694627994,74.13122238478586,4,18,0.41388137826769744,66.77123778726059,3,mobile,ad,0,2025-04-25,2025-08-30,0
U441517,35%,88.02066567524972,5,13,0.4426675251846772,78.69821391674621,3,mobile,ad,Y,2025-11-28,2026-01-20,1
U264624,0.38447111311512344,59.82298741841817,1,9,0.13589073341796418,66.22362279490221,0,PC,search,N,2025-12-03,2025-12-15,0
U717168,0.4310212919097308,28.654073957334415,7,10,0.5823789794566355,,0,mobile,sns,1,2025-04-20,2025-07-05,0
U311901,0.5578404740335016,236.91537304744563,1,11,0.31801798310875806,78.59812363482423,3,MOBILE,sns,False,2025-11-17,2026-03-05,1
U367188,0.7603863815350003,190.16884011146882,0,15,0.3654057937716423,미응시,3,pc,search,0,2025-03-23,2025-06-25,0
U813475,0.42977011732347276,179.10997123554438,3,7,0.9032844070978613,67.29232861054246,1,pc,sns,1,2025-05-07,2025-06-07,0
U953971,0.7646684423746171,3552.1229787058955,6,12,0.3171079887848286,70.02224118251111,0,mobile,ad,0,2025-12-09,2026-05-10,1
U703758,0.8591483528080043,105.88181894756801,7,16,0.4831472746729276,62.93875759451026,0,MOBILE,ad,1,2025-02-06,2025-05-31,1
U924712,0.30580458614685574,96.98266685963033,6,8,0.5476056583136971,57.54046823095128,0,MOBILE,ad,1,2025-05-20,2025-09-27,0
U868770,0.21322090622349346,50.201915461905884,4,12,,65.60955308970613,0,mobile,referral,Y,2025-10-21,2026-04-12,1
U532818,0.5648524104164663,199.62556340055824,7,10,0.1789866873257886,미응시,0,pc,search,Y,2025-12-09,2026-03-11,1
U793260,0.42533682169845194,459.4064625804275,3,13,0.36714645870105905,,2,mobile,search,,2025-12-12,2026-03-26,1
U395524,72%,155.75594221086877,3,10,0.09268130897491951,76.13951782562262,0, mobile,sns,1,2025-11-17,2026-04-04,0
U514446,0.6823702671197153,216.5811826737859,1,8,,67.85929167258125,4, mobile,ad,0,2025-12-18,2026-05-07,1
U581890,0.7140422723312528,4803.080132260334,6,10,0.38712909447592025,,1,mobile,ad,0,2025-06-21,2025-11-21,1
U964442,0.5847481781576559,288.3669663711113,2,12,0.49846716013079523,59.16437285353165,1,mobile,ad,Y,2025-04-28,2025-09-02,1
U863703,68%,67.63696574009451,1,9,0.47196730575031637,64.2035735865179,0,pc,ad,N,2025-05-21,2025-05-31,0
U540327,0.24654856931913663,38.428473861804434,2,9,0.4124186511849531,53.86820717214814,1,mobile,search,False,2025-02-13,2025-04-17,0
U182922,0.5214149515216159,137.24328131429212,4,11,0.6921735044715888,,1,mobile,search,Y,2025-02-20,2025-06-07,0
U282120,0.5318933680510523,112.14194858953732,2,8,0.3039624618738076,97.72012080850863,1,PC,sns,N,2025-12-21,2026-03-11,0
U823951,0.5261847191135274,436.8647949200958,2,8,0.11456866870885635,44.897921451001025,3,mobile,sns,0,2025-03-11,2025-03-18,0
U597733,17%,60.484976809394034,2,8,0.2621739389102329,76.04969092990855,1,mobile,referral,1,2025-08-13,2025-09-30,0
U579449,39%,340.3871155112445,4,11,0.4461265778535606,75.81768737498437,0,mobile,ad,N,2025-03-26,2025-05-20,0
U789654,0.5047895124890223,112.85394022788378,5,10,0.26569893985830717,74.92332305426186,0,mobile,search,0,2025-08-30,2025-09-05,0
U669625,0.46232648599761433,55.475003692397905,5,9,0.4209096639212779,63.70157950301788,2,mobile,ad,1,2025-06-21,2025-11-05,0
U165220,0.36976492372037145,304.3479218126981,1,12,0.33235130351809294,86.31519542257966,0,mobile,ad,True,2025-02-08,2025-04-17,0
U359339,0.42423796232860816,68.37524527581957,2,12,0.7412210744126275,77.74668222209985,5,PC,search,1,2025-05-16,2025-10-06,1
U259046,0.30089769491398927,217.36060742971017,5,14,0.42522330791769847,미응시,2,pc,search,N,2025-09-23,2026-02-27,1
U761403,0.5790656421054008,139.70242158646425,1,6,0.5543082832582099,61.67483228822073,2,mobile,sns,0,2025-10-19,2026-03-27,1
U131632,0.6728491307838949,339.6815861491617,0,6,0.7351195555826368,52.63544073478898,2,mobile,sns,Y,2025-04-16,2025-09-27,1
U282163,63%,245.0621647676146,2,4,0.1753531578329613,78.08867741414828,1,pc,ad,0,2025-04-18,2025-07-17,0
U637699,0.15372785320882643,110.9873507125518,5,9,0.4049696072883548,58.518787838544455,5,mobile,referral,1,2025-09-23,2025-11-05,0
U725317,0.8637135789728405,305.2586265299027,5,12,0.4617258622386935,86.76439448167422,1, MOBILE,ad,Y,2025-06-04,2025-06-19,1
U552973,0.8591013534143493,167.55861140525568,1,12,0.43538983521461144,42.22730159872434,1,pc,referral,False,2025-01-26,2025-05-18,0
U874646,0.6965754396259531,127.74177470869044,5,6,0.538419225345157,,1,mobile,sns,1,2025-02-14,2025-03-08,0
U927045,0.6301321329290253,137.84195163603536,1,11,0.1220213962786601,63.37709413285707,1,pc,ad,Y,2025-05-17,2025-06-29,0
U218892,0.72449141935024,222.39919000622953,5,6,0.27774299462268,67.34672701434972,0,mobile,search,1,2025-04-09,2025-05-23,0
U957259,0.26940753486767394,107.39765033549847,4,8,0.5648519105753571,75.65538700748488,1,pc,ad,1,2025-02-13,2025-04-03,0
U652941,0.7516046965257951,88.52311140527026,1,9,0.17998646583199646,77.54730030401954,1,mobile,sns,N,2025-10-13,2025-12-19,0
U672596,0.6893644526641192,75.23338726958954,2,9,0.6807794460631545,80.95632643240575,1,mobile,ad,True,2025-06-17,2025-08-15,1
U185586,0.7291655707953609,154.4578587508931,6,10,0.6764380958786788,82.56980910005484,5,MOBILE,sns,,2025-09-15,2025-12-19,1
U659684,0.406607736845761,78.91184460925035,3,8,0.34200331076948465,69.5986415905953,1,tablet,search,1,2025-01-01,2025-06-23,0
U753143,0.6690592345429905,224.33866565159875,5,16,0.46037740775987784,100.0,2, mobile,referral,0,2025-05-27,2025-09-20,1
U622711,0.23467196680749344,105.72481176687606,5,6,0.37301474098403437,91.41926467539784,1,mobile,ad,1,2025-06-24,2025-10-24,0
U233131,0.7844184866000298,175.4644817342707,0,11,,67.63216498074094,2,pc,sns,0,2025-07-30,2025-08-28,0
U570904,0.10091059901701452,253.2182943326782,7,7,0.1660082836549978,미응시,1,mobile,sns,0,2025-12-19,2026-01-08,0
U942344,0.5732505253041286,293.29069288427144,2,10,0.5031697175073264,67.33733090219647,2,mobile,ad,0,2025-06-16,2025-07-20,0
U751074,0.8416678161494916,144.86772473972806,6,8,0.8020801801928021,77.08618059404809,1,mobile,ad,0,2025-06-28,2025-11-28,1
U223666,31%,25.50837393236809,3,8,0.45613824912302814,58.392870378000104,2,pc,search,,2025-11-22,2025-12-23,0
U963943,0.8369807974875932,26.874716285286333,4,8,0.42122074845647783,60.94647554706468,0,MOBILE,sns,0,2025-05-26,2025-11-20,1
U962991,57%,220.81305648714718,2,13,0.47673075107638746,41.656872564198736,1,mobile,sns,False,2025-05-24,2025-10-07,0
U252455,0.6211436752828486,65.08707313127186,6,15,0.49402480746510213,66.41875819717553,0,pc,ad,0,2025-02-28,2025-07-28,0
U820794,0.801979739750571,102.58227655316708,0,12,0.7168838799274859,86.90662857563603,1,mobile,sns,N,2025-09-20,2025-11-13,1
U466044,0.13467625163968913,240.1918915310727,7,9,0.4177258799850772,69.87058571790747,2, mobile,referral,0,2025-01-08,2025-02-05,0
U634313,0.6034223627494363,89.29539579878616,1,12,0.4181151429533129,,1,mobile,sns,N,2025-03-21,2025-04-20,0
U500667,0.427768407233312,50.327867536048394,7,5,0.6417138236575567,75.89422801397716,3,mobile,ad,0,2025-06-02,2025-11-04,1
U804360,0.7028322627796607,104.75996471623688,0,7,0.2312392663845545,57.96867594086822,2,MOBILE,ad,0,2025-06-08,2025-08-25,0
U996992,15%,196.20551889577877,0,12,0.3392689028239059,72.35400697701932,1,mobile,referral,1,2025-01-15,2025-03-30,0
U815602,0.4398034827770815,88.12955439835925,0,14,0.31444030458270406,미응시,2,pc,sns,0,2025-07-12,2025-08-25,0
U938233,0.5099500031527464,180.35961533440593,4,8,0.7719457715327119,76.29188433256773,1,pc,sns,1,2025-12-20,2026-02-22,1
U951423,0.27669330121126023,51.518342291925336,2,6,0.4680734589051012,85.69430623766392,3,MOBILE,referral,N,2025-02-08,2025-04-15,0
U181094,0.5119729950712776,73.69456742295313,4,13,0.3769814736604746,89.69784668776121,1,mobile,ad,0,2025-06-29,2025-11-11,0
U328044,0.4883166587116547,105.7459461507416,6,7,0.3332740524105733,81.2762566629293,2,mobile,sns,N,2025-08-02,2025-12-29,0
U749670,0.5936113763092135,258.7889169085913,0,16,0.324943614384909,62.01286166147918,3,pc,sns,0,2025-04-28,2025-07-21,0
U631067,0.7219294395227505,95.64224535158793,4,12,0.18456582792904533,67.18210490931637,1,pc,sns,1,2025-07-29,2025-09-27,0
U145131,0.6102147367615818,86.67532544807409,5,5,0.47824680329909336,99.0408439415329,3,pc,sns,1,2025-05-05,2025-07-25,1
U185544,0.7784174974391557,86.91285384819464,3,10,0.456477757394221,76.39835918659897,2,tablet,search,1,2025-02-27,2025-03-30,0
U568492,0.7078830838240457,180.24437697380006,7,6,,74.53339225681356,0,pc,ad,0,2025-11-02,2025-11-14,1
U654548,60%,207.55685588497525,5,6,0.7466056824065999,59.96056923476463,0,tablet,referral,N,2025-12-30,2026-02-10,1
U250947,0.5913218083895411,252.1358082781679,0,5,0.30067613503588303,70.71954382138549,1,pc,sns,1,2025-05-21,2025-05-25,1
U254162,0.6017347074686549,370.76912413295645,4,7,0.5532102711980319,82.02923020613902,0,mobile,search,0,2025-02-03,2025-02-09,0
U216406,0.38792701328535184,155.082968146969,3,7,0.410468230225358,72.20783994695054,3,mobile,referral,0,2025-03-01,2025-04-13,0
U608454,0.1250580388067617,79.63700382480765,1,7,0.556370536429332,64.72870471209093,3,mobile,search,False,2025-11-22,2026-05-04,0
U107068,0.6948454367526904,115.340629603889,7,11,0.10700617283598934,67.97659371873613,3,mobile,search,True,2025-11-17,2025-12-20,1
U615186,0.7410063749402562,67.45407602688557,1,15,,88.68555445222536,0,mobile,referral,Y,2025-06-28,2025-11-01,1
U528335,0.751367183987712,138.23468909682242,0,5,0.6633007749095093,81.34893137729932,1,mobile,sns,0,2025-11-14,2025-12-10,1
U519386,0.01861431096339487,75.39445956526507,1,10,0.2669266431727938,79.4765631760713,0,pc,sns,0,2025-03-23,2025-06-14,0
U711347,0.33157213715630335,251.25934419494772,6,14,0.19982396660823898,78.17234994528128,1,mobile,sns,True,2025-05-26,2025-09-12,0
U570368,0.4781714545584245,147.87885290038383,4,7,0.3781209844273627,55.43758057070687,3,mobile,search,0,2025-02-11,2025-05-23,0
U754973,0.47730653741889656,298.063796978888,6,7,0.4594109604944484,75.81288721448973,0,pc,ad,False,2025-07-18,2025-12-09,1
U787530,0.7959961922523554,203.2143430361536,3,11,0.3812476977903461,86.95210468122173,0,mobile,sns,0,2025-09-12,2025-10-27,1
U928105,0.4153987236508634,192.43926966919244,0,10,0.09797378773908844,68.34709842291657,1,mobile,search,0,2025-12-17,2026-04-30,0
U819319,0.2969068882945468,50.03711104292627,3,9,0.3442719195342318,85.68399287305154,1,mobile,search,False,2025-10-02,2025-12-14,0
U565935,79%,180.05267869024627,1,12,0.3721866671377789,미응시,1,mobile,search,1,2025-08-31,2025-11-19,1
U542937,0.8359907813866005,366.22777484099146,4,18,0.4410821055731259,83.58741979579388,1,pc,ad,1,2025-09-03,2025-10-30,1
U312137,0.4730222305235309,97.51051774953285,2,8,0.5119953351792413,72.71311081179914,1,mobile,ad,Y,2025-08-17,2026-02-13,1
U639633,0.7875289227359383,229.32434141530095,7,10,0.6022483614560121,84.4121978570449,0,pc,search,N,2025-06-02,2025-10-29,1
U225221,0.11996742547084582,39.861571267549344,3,11,0.8288211946670792,51.494457412111046,0, mobile,sns,0,2025-07-02,2025-09-23,0
U938111,0.7368203762171933,60.69328015260592,2,8,0.4960775466019957,72.4640400824273,3,pc,search,1,2025-03-04,2025-07-16,0
U860538,0.7090498108848065,120.45559083439936,7,6,,,1, mobile,ad,False,2025-01-08,2025-06-22,1
U207760,0.8789265406383812,87.61541108333263,4,9,0.2710536379924743,미응시,2,mobile,search,0,2025-10-15,2025-12-05,1
U807359,0.09228017131575732,74.63112294866274,1,9,0.19587572710979742,87.33873118405651,0,mobile,sns,0,2025-06-30,2025-08-28,0
U205393,0.2853968858771117,87.90528488527669,3,14,0.7730301854923898,69.80061644725396,1, MOBILE,ad,N,2025-11-14,2026-03-31,1
U749101,0.5511938686960719,168.4721614736409,2,10,0.22955656802246915,미응시,0,tablet,search,False,2025-02-14,2025-04-06,0
U178938,0.6281984392019209,230.9438817846051,5,9,0.5502287740759125,49.05295001172696,1,pc,sns,N,2025-05-23,2025-06-09,0
U539373,0.8206682756572321,176.9717012773246,4,11,0.043785425644567354,68.17846899477942,2,mobile,search,1,2025-04-04,2025-07-20,0
U692076,39%,183.03909155901374,5,9,,79.23624925547946,1,pc,search,0,2025-11-03,2025-12-09,1
U755929,0.2071639733510188,123.72681217532795,7,8,0.1144427650501579,82.65411919248754,2,MOBILE,sns,1,2025-05-18,2025-09-01,0
U476747,0.35576073300018457,59.49162044057988,5,16,0.6544511229898463,52.41140185681571,3,PC,ad,1,2025-08-20,2025-09-08,0
U929460,0.5589383974934485,117.71496972330024,2,7,0.5238855907875104,88.45455176857286,0,mobile,ad,0,2025-01-31,2025-04-27,0
U796888,0.07125092653998596,140.39418994343814,1,12,0.6176411168943886,58.35810850418402,3,mobile,ad,Y,2025-07-11,2025-08-23,0
U287438,70%,236.90389761515024,4,11,0.4576747658011548,70.30392602187473,0,mobile,sns,Y,2025-06-10,2025-09-13,1
U704107,0.46604221190968886,325.0684918309644,3,7,0.6203207829997911,64.03657065679444,4,mobile,referral,0,2025-08-11,2025-09-20,1
U757480,0.19690793094822664,160.18407976994405,2,7,0.3321678398306634,77.84149837365342,2,pc,sns,1,2025-08-02,2025-09-16,0
U400273,0.5091506194815834,222.96530337644333,6,11,0.6029346217713971,73.31704604558583,1,mobile,referral,1,2025-02-09,2025-07-22,1
U764407,0.11368409413790309,21.305963491947512,7,4,0.8163018642369354,81.49155977517775,0,mobile,sns,1,2025-01-19,2025-07-15,0
U908528,0.7969379361981126,104.60466346348734,3,13,0.5933464185143972,97.81326460334138,1,pc,search,0,2025-02-15,2025-04-15,0
U835402,78%,123.36509279360148,5,6,0.2877195757112354,77.56993462209445,2,mobile,ad,0,2025-03-21,2025-07-15,0
U786278,0.5356153311229952,174.29659722022984,7,10,0.6811669385613198,63.926485059120544,2,mobile,sns,0,2025-09-22,2025-11-25,1
U671047,0.6314178521695387,329.4965376826803,0,5,0.24961051076259366,78.45496638577778,3, pc,sns,N,2025-04-08,2025-05-08,0
U343481,0.32918183126624306,154.4870876052896,2,12,0.21158450793264444,99.23194945432327,0,mobile,search,N,2025-12-20,2026-01-07,0
U815699,0.5807469113576812,35.874118546403665,5,12,0.436604888808994,81.18876369360541,1,pc,search,Y,2025-02-01,2025-07-12,0
U427772,0.5333961216014529,184.31531221400655,3,9,0.43585135723012874,85.23971052683986,0,mobile,search,N,2025-07-04,2025-07-15,0
U578976,0.6042939930847049,99.71365713276069,6,10,0.5235769491846232,49.68992970142493,1,mobile,search,0,2025-09-18,2025-12-16,1
U382995,0.3970164404091939,173.86092441105583,3,10,,77.41630038540326,2,mobile,sns,False,2025-01-20,2025-02-28,0
U381715,0.7299087800989394,193.26024001832383,0,9,0.7278001020701804,68.24775150104085,3,mobile,sns,0,2025-07-07,2025-11-21,1
U241850,0.5090984547790208,33.903700787258366,3,11,0.4319619605271368,62.47825193098616,0,mobile,sns,1,2025-01-25,2025-02-18,0
U965166,0.6784303312207272,119.32939979424815,3,3,0.6216211283219611,71.68755741837501,0,mobile,search,1,2025-10-15,2026-01-27,1
U233004,0.6658972371276819,122.12384606577974,6,18,0.8087122435729647,73.52087573816009,3,pc,sns,0,2025-06-20,2025-08-21,1
U177632,0.8702941676062239,153.34747841020794,1,11,,63.25851337211239,2,mobile,search,N,2025-11-11,2026-02-13,1
U942513,55%,78.56135920196598,1,20,0.5406169311047387,74.6384926429222,0, pc,search,False,2025-08-28,2025-09-30,0
U599511,0.4475656114024611,64.27564369610596,1,8,0.4691548697130779,69.57118063081559,2,mobile,sns,Y,2025-04-26,2025-05-17,0
U494113,0.6347178550780109,326.4034336375173,4,6,0.734779720792258,,2,pc,referral,,2025-02-26,2025-03-30,0
U763741,0.552853070732334,144.08921556804242,7,5,0.41604180294731646,75.18604777148802,0,mobile,referral,0,2025-02-27,2025-06-11,0
U444987,0.8533431489943567,69.0166896771884,4,9,0.5374138370263184,77.26292702389016,1,pc,ad,0,2025-01-13,2025-05-10,0
U215129,0.2321544232520582,89.24138366061092,6,9,0.6317774212115236,85.71143156161328,0,mobile,search,0,2025-04-20,2025-09-30,0
U756716,0.7095964577740823,335.0473627783864,6,12,0.3725577783939969,,3,mobile,sns,0,2025-09-23,2026-03-12,1
U258399,0.5002782989115381,263.317028801343,4,11,0.12248332802810705,71.91481850347219,2,mobile,sns,,2025-05-10,2025-09-23,0
U597693,0.13016582448053068,82.91483718298139,4,12,0.4375231263848667,42.7830506997704,1,pc,search,False,2025-02-23,2025-02-25,0
U954158,0.559556290131328,60.12700334200334,1,11,0.5636180944459626,79.19219191313015,3,pc,ad,0,2025-01-30,2025-06-06,0
U942525,0.5825905240099067,63.29255833154747,7,9,0.4389778841455946,미응시,1,pc,search,N,2025-06-09,2025-10-14,0
U424704,0.48486516648179084,247.3069182388717,6,6,0.8972096042015562,70.7926704541959,0,mobile,ad,N,2025-03-18,2025-07-23,1
U802270,0.08718901608633454,95.45504028994071,6,13,0.5417196432244062,77.1946577936369,1,mobile,search,1,2025-09-25,2026-01-22,0
U651407,0.23189629746010718,43.47837916910677,7,8,0.5798704797941634,90.66240633307697,1,mobile,sns,1,2025-05-03,2025-09-04,0
U531432,0.6715656900649127,91.07742239965272,2,7,0.63085229272722,,2,PC,ad,1,2025-02-15,2025-05-31,0
U225935,0.6541856670079186,152.35828788843634,1,12,0.12860517291627202,59.10294398380019,1,MOBILE,sns,1,2025-04-10,2025-07-31,0
U438723,0.8825953988820915,117.9990279242319,6,10,0.14082266903129737,53.5779197309255,1,pc,sns,Y,2025-06-11,2025-10-14,1
U686725,51%,265.9345725123117,3,13,0.7897518059971163,76.56004036861555,1,pc,search,1,2025-01-14,2025-01-21,0
U745983,0.4225662573797685,153.50195075443344,7,10,0.5141791387713213,75.39398855653052,1,mobile,search,0,2025-02-10,2025-05-13,0
U104401,0.6781634715435045,166.30792598647517,5,7,0.4585451424683766,55.17373770906259,1,pc,referral,1,2025-12-16,2026-01-08,1
U745983,0.41392203203194017,215.1681517475238,2,18,,71.76755797297884,3,mobile,search,Y,2025-05-07,2025-10-21,0
U861702,0.7833222761217843,208.58217653723375,2,12,0.3314515103634876,80.36557324045458,2,mobile,sns,1,2025-09-30,2026-03-28,1
U956074,0.6089129742672214,90.78088206989595,4,9,0.7946990168741388,54.777875889495036,1,mobile,search,0,2025-11-29,2025-12-27,1
U481422,0.3866213530881936,60.88537361284627,3,11,0.7843356116174452,미응시,0,mobile,search,Y,2025-02-11,2025-07-22,0
U206630,0.2483061269404046,146.15339631248727,2,4,,62.981760904928464,1,mobile,referral,0,2025-09-07,2025-12-01,0
U343870,73%,134.12740063999263,1,9,0.5226512178334254,69.02835651395216,1,pc,ad,1,2025-10-31,2026-03-01,1
U865479,0.12891531951680305,154.1971826495135,5,10,0.744374214932331,81.71560108085652,0,pc,ad,,2025-01-09,2025-05-07,0
U890140,0.10398906639065404,162.04163787397832,0,14,0.4411296762366419,67.4292705699464,0,mobile,referral,0,2025-04-24,2025-05-15,0
U673365,0.7385901491562319,312.289509673736,0,11,0.2625468574081453,72.77443556434307,3,tablet,search,N,2025-02-18,2025-08-01,0
U807359,0.4430369394465086,107.06658189244182,0,14,0.5338849421630335,100.0,1,pc,ad,Y,2025-01-12,2025-05-07,0
U209729,0.44636704714008735,165.92280949633465,5,14,0.31700277639971164,58.61165604249753,1,mobile,referral,1,2025-04-17,2025-07-14,0
U530354,0.2999061683078628,60.69972060242427,0,10,,62.85809243778197,1,mobile,ad,False,2025-03-08,2025-06-27,0
U629431,0.45509762261651887,74.54598195475546,3,9,0.7490016766092353,미응시,2,pc,search,False,2025-11-22,2026-05-17,1
U129140,0.8710587153719037,129.0024492022337,0,5,0.589076443531325,85.83260467585865,1,mobile,sns,0,2025-03-28,2025-07-23,0
U717486,0.2831520899035906,67.33805049840014,4,10,0.5836145954085331,77.80721223104393,2,mobile,sns,N,2025-09-29,2026-01-25,0
U590058,0.927533289574363,186.4191018636587,0,14,,97.32554596271468,2,pc,search,,2025-01-19,2025-06-26,1
U111072,0.7012211908959747,170.2118260128775,0,7,0.8796478521183977,76.44438308820784,0,pc,ad,,2025-08-13,2025-12-17,0
U186109,0.44149367553857416,83.67791310573254,3,8,0.09854288359409914,44.3345484308627,2,pc,sns,1,2025-09-10,2025-10-05,0
U508885,0.39300077095416547,112.01613203230488,5,7,,73.35793962426303,0,pc,sns,0,2025-02-25,2025-07-23,0
U750326,0.38077042958462737,248.7691453839006,0,14,0.42350351223280946,64.00622926263486,0,mobile,ad,1,2025-06-06,2025-11-15,0
U352457,0.7863364810520379,145.10774707843083,3,12,0.5395132426648891,91.37336448397852,0,pc,search,0,2025-12-05,2026-04-16,1
U488171,0.4018789011121556,416.64165240363263,6,17,0.4495432417113659,85.50473689901038,0,pc,search,Y,2025-08-12,2025-09-08,1
U365822,0.4578851488864905,112.07990411815798,5,4,0.5987297544485852,,1,mobile,ad,0,2025-10-22,2026-01-24,1
U971478,0.4168769903719036,120.3825117869202,6,12,0.1450698621103682,90.90445289022558,1,mobile,sns,1,2025-06-04,2025-06-13,0
U512692,0.6780637330033463,129.00750676783485,2,9,0.5277510832286474,85.15114876318245,2,mobile,referral,0,2025-03-29,2025-08-15,0
U383850,0.6235398558827525,39.351716530736454,7,13,0.6090284073800315,67.45753019258842,1,pc,search,N,2025-06-21,2025-12-11,1
U498082,0.284951407449681,116.91887437495836,1,8,0.48351093386621663,70.90181347887983,0,pc,referral,0,2025-05-28,2025-06-03,0
U110882,0.4541514050700175,114.39328963250539,4,14,0.22991421740395004,91.49047857591128,1,pc,sns,1,2025-12-24,2026-01-12,0
U688985,0.44949011352578383,196.45803609073224,3,13,0.41203214405291805,44.39883317915066,2,mobile,sns,1,2025-06-05,2025-11-20,1
U563998,59%,254.5992562459037,0,11,,78.23557207055573,1,pc,referral,1,2025-08-17,2026-01-08,1
U926596,71%,106.05679326295659,7,11,0.47223553189417844,87.30773489175047,4,mobile,search,1,2025-08-02,2025-12-28,0
U764402,0.22456947316739861,25.36785812508193,5,10,0.29762789598220835,70.75801757003151,0,pc,referral,False,2025-05-16,2025-06-22,0
U803163,0.5981120422871213,141.31308989885662,1,9,0.17653394945466833,81.07073738398506,0,MOBILE,ad,1,2025-05-17,2025-09-09,0
U590410,0.6988429890437257,66.78229318023993,0,3,0.49064135228839917,73.44416351180953,1,pc,search,Y,2025-11-04,2026-04-03,1
U199529,0.46032044887127194,148.94062745096068,5,12,,61.02345022403315,3, mobile,search,0,2025-03-18,2025-03-30,0
U451833,0.28394243591892093,146.61145249192862,4,13,0.18458681217567235,60.67357975620046,0,mobile,ad,False,2025-06-01,2025-07-22,0
U997330,0.46011017792178727,79.50804937284188,0,9,0.7370650329999949,81.96700974330756,1,mobile,sns,0,2025-08-31,2025-10-23,0
U139753,68%,142.03301459033403,7,13,0.5332411732876926,63.10010584246589,3,pc,search,0,2025-01-21,2025-04-29,0
U891279,0.5934226149524631,44.58846481274422,5,9,0.8134212433745398,50.65586686245937,1,MOBILE,search,N,2025-09-04,2025-10-19,1
U716045,0.5198709497564465,154.51037058160037,3,5,0.17633152029528196,73.71358168410099,3,pc,search,1,2025-10-31,2025-12-31,0
U355517,0.36911071766412723,207.30322391674707,1,12,0.4439861121062043,64.81686010644081,1,mobile,ad,1,2025-06-11,2025-07-27,0
U800189,0.8349196575933746,174.72828358836793,2,8,0.6782207925799758,55.212486246644055,1,mobile,ad,0,2025-08-01,2025-08-12,1
U853206,0.4460726018766295,92.1232687975263,3,8,0.7059171909095965,73.00446406295042,1,MOBILE,ad,1,2025-06-27,2025-10-26,1
U138897,0.3997455456341674,3186.367592353275,0,16,0.6078270091039328,,1,mobile,referral,1,2025-08-31,2025-12-24,1
U195777,0.8306339827747045,185.29688206399578,2,9,0.4065676564925825,72.28210089867986,1,mobile,sns,Y,2025-01-19,2025-06-26,1
U699173,0.34980878840039753,190.2407488748201,1,4,0.8451244185832022,57.072628015079516,2,MOBILE,search,1,2025-08-13,2025-11-25,1
U999193,0.3227945473659949,272.2547423641076,0,4,0.5304643815362775,78.74524987364973,1,mobile,sns,True,2025-06-16,2025-10-17,0
U121569,0.3281752791460241,163.3265847822482,1,12,0.6964872489202406,,2,mobile,sns,False,2025-01-13,2025-03-19,0
U699115,0.04409477215586145,62.1481985189349,2,11,0.7635225473946275,100.0,1,mobile,ad,True,2025-10-19,2025-12-28,0
U222871,0.6549551747320751,69.66808743618486,3,10,0.5199753512221489,92.18581642371957,3,mobile,ad,False,2025-02-25,2025-05-10,0
U685111,57%,163.40645914044043,2,15,0.7010649269479806,57.92498253721832,0,pc,search,0,2025-08-04,2026-01-26,1
U660982,0.2791703544801676,34.73862031227355,5,10,0.4828815503005447,84.01315833332434,2,mobile,ad,0,2025-11-06,2026-01-30,0
U181396,0.6886303059760237,115.78585210731157,4,11,0.6812435072042502,75.59133488920637,0,mobile,sns,Y,2025-12-02,2026-05-07,1
U712654,32%,102.49628953680558,1,8,0.09706397592307552,55.870611747830075,0,mobile,ad,Y,2025-08-17,2025-10-14,0
U907329,0.7582386882084321,182.1547411785327,7,9,0.8987589147821853,75.97313296550759,1, mobile,search,0,2025-09-18,2026-01-20,1
U877098,0.2762600818382229,54.24798002798109,5,9,0.16938562654640343,98.86147377069928,1,mobile,search,,2025-08-01,2025-09-19,0
U126099,68%,184.27782022784413,3,14,0.41700947274179717,88.7420989500684,3,mobile,sns,N,2025-10-11,2025-12-21,1
U321324,0.2071521833114522,111.52517752834319,0,16,0.9038579708894665,57.811702712687065,0,mobile,referral,1,2025-12-22,2026-05-26,1
U316745,0.5620093667366378,157.03768813773252,7,12,0.2815952181156636,72.19204103638914,0,pc,search,0,2025-06-16,2025-10-17,0
U507962,0.5652428907557717,57.697946518208155,5,11,0.7998222740751243,78.88344202429585,0,pc,ad,1,2025-05-31,2025-08-27,1
